Name,Overall,Value,Role,Starter_Ref,Position,Meta_BackupName,Meta_Club,Meta_Value,Meta_Discount,Meta_Gap,Meta_Similarity,Attribute,Rating,Path_ID
L. Fabiański,81,9000000.0,Starter,L. Fabiański,GK,A. Bizzarri,Foggia,525000.0,94.0,-5,66.6,StandingTackle,12.0,4
A. Bizzarri,76,525000.0,Backup,L. Fabiański,GK,A. Bizzarri,Foggia,525000.0,94.0,-5,66.6,StandingTackle,12.0,4
L. Fabiański,81,9000000.0,Starter,L. Fabiański,GK,A. Bizzarri,Foggia,525000.0,94.0,-5,66.6,Strength,65.0,5
A. Bizzarri,76,525000.0,Backup,L. Fabiański,GK,A. Bizzarri,Foggia,525000.0,94.0,-5,66.6,Strength,55.0,5
L. Fabiański,81,9000000.0,Starter,L. Fabiański,GK,A. Bizzarri,Foggia,525000.0,94.0,-5,66.6,SprintSpeed,47.0,6
A. Bizzarri,76,525000.0,Backup,L. Fabiański,GK,A. Bizzarri,Foggia,525000.0,94.0,-5,66.6,SprintSpeed,45.0,6
João Moutinho,81,15000000.0,Starter,João Moutinho,RCM,M. Layún,Villarreal CF,6500000.0,57.0,-4,44.5,SprintSpeed,59.0,0
M. Layún,77,6500000.0,Backup,João Moutinho,RCM,M. Layún,Villarreal CF,6500000.0,57.0,-4,44.5,SprintSpeed,76.0,0
João Moutinho,81,15000000.0,Starter,João Moutinho,RCM,M. Layún,Villarreal CF,6500000.0,57.0,-4,44.5,Finishing,74.0,1
M. Layún,77,6500000.0,Backup,João Moutinho,RCM,M. Layún,Villarreal CF,6500000.0,57.0,-4,44.5,Finishing,67.0,1
João Moutinho,81,15000000.0,Starter,João Moutinho,RCM,M. Layún,Villarreal CF,6500000.0,57.0,-4,44.5,ShortPassing,83.0,2
M. Layún,77,6500000.0,Backup,João Moutinho,RCM,M. Layún,Villarreal CF,6500000.0,57.0,-4,44.5,ShortPassing,76.0,2
João Moutinho,81,15000000.0,Starter,João Moutinho,RCM,M. Layún,Villarreal CF,6500000.0,57.0,-4,44.5,Dribbling,79.0,3
M. Layún,77,6500000.0,Backup,João Moutinho,RCM,M. Layún,Villarreal CF,6500000.0,57.0,-4,44.5,Dribbling,75.0,3
João Moutinho,81,15000000.0,Starter,João Moutinho,RCM,M. Layún,Villarreal CF,6500000.0,57.0,-4,44.5,StandingTackle,72.0,4
M. Layún,77,6500000.0,Backup,João Moutinho,RCM,M. Layún,Villarreal CF,6500000.0,57.0,-4,44.5,StandingTackle,75.0,4
João Moutinho,81,15000000.0,Starter,João Moutinho,RCM,M. Layún,Villarreal CF,6500000.0,57.0,-4,44.5,Strength,63.0,5
M. Layún,77,6500000.0,Backup,João Moutinho,RCM,M. Layún,Villarreal CF,6500000.0,57.0,-4,44.5,Strength,66.0,5
João Moutinho,81,15000000.0,Starter,João Moutinho,RCM,M. Layún,Villarreal CF,6500000.0,57.0,-4,44.5,SprintSpeed,59.0,6
M. Layún,77,6500000.0,Backup,João Moutinho,RCM,M. Layún,Villarreal CF,6500000.0,57.0,-4,44.5,SprintSpeed,76.0,6
Borja Valero,81,11000000.0,Starter,Borja Valero,CAM,K. Nakamura,Kawasaki Frontale,1300000.0,88.0,-8,41.0,SprintSpeed,52.0,0
K. Nakamura,73,1300000.0,Backup,Borja Valero,CAM,K. Nakamura,Kawasaki Frontale,1300000.0,88.0,-8,41.0,SprintSpeed,51.0,0
Borja Valero,81,11000000.0,Starter,Borja Valero,CAM,K. Nakamura,Kawasaki Frontale,1300000.0,88.0,-8,41.0,Finishing,67.0,1
K. Nakamura,73,1300000.0,Backup,Borja Valero,CAM,K. Nakamura,Kawasaki Frontale,1300000.0,88.0,-8,41.0,Finishing,70.0,1
Borja Valero,81,11000000.0,Starter,Borja Valero,CAM,K. Nakamura,Kawasaki Frontale,1300000.0,88.0,-8,41.0,ShortPassing,89.0,2
K. Nakamura,73,1300000.0,Backup,Borja Valero,CAM,K. Nakamura,Kawasaki Frontale,1300000.0,88.0,-8,41.0,ShortPassing,76.0,2
Borja Valero,81,11000000.0,Starter,Borja Valero,CAM,K. Nakamura,Kawasaki Frontale,1300000.0,88.0,-8,41.0,Dribbling,85.0,3
K. Nakamura,73,1300000.0,Backup,Borja Valero,CAM,K. Nakamura,Kawasaki Frontale,1300000.0,88.0,-8,41.0,Dribbling,72.0,3
Borja Valero,81,11000000.0,Starter,Borja Valero,CAM,K. Nakamura,Kawasaki Frontale,1300000.0,88.0,-8,41.0,StandingTackle,66.0,4
K. Nakamura,73,1300000.0,Backup,Borja Valero,CAM,K. Nakamura,Kawasaki Frontale,1300000.0,88.0,-8,41.0,StandingTackle,62.0,4
Borja Valero,81,11000000.0,Starter,Borja Valero,CAM,K. Nakamura,Kawasaki Frontale,1300000.0,88.0,-8,41.0,Strength,66.0,5
K. Nakamura,73,1300000.0,Backup,Borja Valero,CAM,K. Nakamura,Kawasaki Frontale,1300000.0,88.0,-8,41.0,Strength,58.0,5
Borja Valero,81,11000000.0,Starter,Borja Valero,CAM,K. Nakamura,Kawasaki Frontale,1300000.0,88.0,-8,41.0,SprintSpeed,52.0,6
K. Nakamura,73,1300000.0,Backup,Borja Valero,CAM,K. Nakamura,Kawasaki Frontale,1300000.0,88.0,-8,41.0,SprintSpeed,51.0,6
F. Quagliarella,81,8000000.0,Starter,F. Quagliarella,RS,E. Paredes,Colo-Colo,2400000.0,70.0,-6,32.8,SprintSpeed,67.0,0
E. Paredes,75,2400000.0,Backup,F. Quagliarella,RS,E. Paredes,Colo-Colo,2400000.0,70.0,-6,32.8,SprintSpeed,67.0,0
F. Quagliarella,81,8000000.0,Starter,F. Quagliarella,RS,E. Paredes,Colo-Colo,2400000.0,70.0,-6,32.8,Finishing,84.0,1
E. Paredes,75,2400000.0,Backup,F. Quagliarella,RS,E. Paredes,Colo-Colo,2400000.0,70.0,-6,32.8,Finishing,81.0,1
F. Quagliarella,81,8000000.0,Starter,F. Quagliarella,RS,E. Paredes,Colo-Colo,2400000.0,70.0,-6,32.8,ShortPassing,76.0,2
E. Paredes,75,2400000.0,Backup,F. Quagliarella,RS,E. Paredes,Colo-Colo,2400000.0,70.0,-6,32.8,ShortPassing,69.0,2
F. Quagliarella,81,8000000.0,Starter,F. Quagliarella,RS,E. Paredes,Colo-Colo,2400000.0,70.0,-6,32.8,Dribbling,76.0,3
E. Paredes,75,2400000.0,Backup,F. Quagliarella,RS,E. Paredes,Colo-Colo,2400000.0,70.0,-6,32.8,Dribbling,73.0,3
F. Quagliarella,81,8000000.0,Starter,F. Quagliarella,RS,E. Paredes,Colo-Colo,2400000.0,70.0,-6,32.8,StandingTackle,21.0,4
E. Paredes,75,2400000.0,Backup,F. Quagliarella,RS,E. Paredes,Colo-Colo,2400000.0,70.0,-6,32.8,StandingTackle,22.0,4
F. Quagliarella,81,8000000.0,Starter,F. Quagliarella,RS,E. Paredes,Colo-Colo,2400000.0,70.0,-6,32.8,Strength,76.0,5
E. Paredes,75,2400000.0,Backup,F. Quagliarella,RS,E. Paredes,Colo-Colo,2400000.0,70.0,-6,32.8,Strength,80.0,5
F. Quagliarella,81,8000000.0,Starter,F. Quagliarella,RS,E. Paredes,Colo-Colo,2400000.0,70.0,-6,32.8,SprintSpeed,67.0,6
E. Paredes,75,2400000.0,Backup,F. Quagliarella,RS,E. Paredes,Colo-Colo,2400000.0,70.0,-6,32.8,SprintSpeed,67.0,6
B. Gomis,81,14000000.0,Starter,B. Gomis,ST,Jô,Nagoya Grampus,8000000.0,43.0,-4,51.2,SprintSpeed,70.0,0
Jô,77,8000000.0,Backup,B. Gomis,ST,Jô,Nagoya Grampus,8000000.0,43.0,-4,51.2,SprintSpeed,72.0,0
B. Gomis,81,14000000.0,Starter,B. Gomis,ST,Jô,Nagoya Grampus,8000000.0,43.0,-4,51.2,Finishing,84.0,1
Jô,77,8000000.0,Backup,B. Gomis,ST,Jô,Nagoya Grampus,8000000.0,43.0,-4,51.2,Finishing,78.0,1
B. Gomis,81,14000000.0,Starter,B. Gomis,ST,Jô,Nagoya Grampus,8000000.0,43.0,-4,51.2,ShortPassing,75.0,2
Jô,77,8000000.0,Backup,B. Gomis,ST,Jô,Nagoya Grampus,8000000.0,43.0,-4,51.2,ShortPassing,67.0,2
B. Gomis,81,14000000.0,Starter,B. Gomis,ST,Jô,Nagoya Grampus,8000000.0,43.0,-4,51.2,Dribbling,78.0,3
Jô,77,8000000.0,Backup,B. Gomis,ST,Jô,Nagoya Grampus,8000000.0,43.0,-4,51.2,Dribbling,73.0,3
B. Gomis,81,14000000.0,Starter,B. Gomis,ST,Jô,Nagoya Grampus,8000000.0,43.0,-4,51.2,StandingTackle,32.0,4
Jô,77,8000000.0,Backup,B. Gomis,ST,Jô,Nagoya Grampus,8000000.0,43.0,-4,51.2,StandingTackle,21.0,4
B. Gomis,81,14000000.0,Starter,B. Gomis,ST,Jô,Nagoya Grampus,8000000.0,43.0,-4,51.2,Strength,83.0,5
Jô,77,8000000.0,Backup,B. Gomis,ST,Jô,Nagoya Grampus,8000000.0,43.0,-4,51.2,Strength,85.0,5
B. Gomis,81,14000000.0,Starter,B. Gomis,ST,Jô,Nagoya Grampus,8000000.0,43.0,-4,51.2,SprintSpeed,70.0,6
Jô,77,8000000.0,Backup,B. Gomis,ST,Jô,Nagoya Grampus,8000000.0,43.0,-4,51.2,SprintSpeed,72.0,6
Manuel Fernandes,81,14000000.0,Starter,Manuel Fernandes,LM,N. Cardozo,Racing Club,5500000.0,61.0,-6,41.8,SprintSpeed,76.0,0
N. Cardozo,75,5500000.0,Backup,Manuel Fernandes,LM,N. Cardozo,Racing Club,5500000.0,61.0,-6,41.8,SprintSpeed,80.0,0
Manuel Fernandes,81,14000000.0,Starter,Manuel Fernandes,LM,N. Cardozo,Racing Club,5500000.0,61.0,-6,41.8,Finishing,70.0,1
N. Cardozo,75,5500000.0,Backup,Manuel Fernandes,LM,N. Cardozo,Racing Club,5500000.0,61.0,-6,41.8,Finishing,67.0,1
Manuel Fernandes,81,14000000.0,Starter,Manuel Fernandes,LM,N. Cardozo,Racing Club,5500000.0,61.0,-6,41.8,ShortPassing,80.0,2
N. Cardozo,75,5500000.0,Backup,Manuel Fernandes,LM,N. Cardozo,Racing Club,5500000.0,61.0,-6,41.8,ShortPassing,75.0,2
Manuel Fernandes,81,14000000.0,Starter,Manuel Fernandes,LM,N. Cardozo,Racing Club,5500000.0,61.0,-6,41.8,Dribbling,86.0,3
N. Cardozo,75,5500000.0,Backup,Manuel Fernandes,LM,N. Cardozo,Racing Club,5500000.0,61.0,-6,41.8,Dribbling,72.0,3
Manuel Fernandes,81,14000000.0,Starter,Manuel Fernandes,LM,N. Cardozo,Racing Club,5500000.0,61.0,-6,41.8,StandingTackle,69.0,4
N. Cardozo,75,5500000.0,Backup,Manuel Fernandes,LM,N. Cardozo,Racing Club,5500000.0,61.0,-6,41.8,StandingTackle,70.0,4
Manuel Fernandes,81,14000000.0,Starter,Manuel Fernandes,LM,N. Cardozo,Racing Club,5500000.0,61.0,-6,41.8,Strength,71.0,5
N. Cardozo,75,5500000.0,Backup,Manuel Fernandes,LM,N. Cardozo,Racing Club,5500000.0,61.0,-6,41.8,Strength,75.0,5
Manuel Fernandes,81,14000000.0,Starter,Manuel Fernandes,LM,N. Cardozo,Racing Club,5500000.0,61.0,-6,41.8,SprintSpeed,76.0,6
N. Cardozo,75,5500000.0,Backup,Manuel Fernandes,LM,N. Cardozo,Racing Club,5500000.0,61.0,-6,41.8,SprintSpeed,80.0,6
H. Herrera,81,17500000.0,Starter,H. Herrera,CM,J. Hendrick,Burnley,8000000.0,54.0,-6,49.3,SprintSpeed,73.0,0
J. Hendrick,75,8000000.0,Backup,H. Herrera,CM,J. Hendrick,Burnley,8000000.0,54.0,-6,49.3,SprintSpeed,67.0,0
H. Herrera,81,17500000.0,Starter,H. Herrera,CM,J. Hendrick,Burnley,8000000.0,54.0,-6,49.3,Finishing,68.0,1
J. Hendrick,75,8000000.0,Backup,H. Herrera,CM,J. Hendrick,Burnley,8000000.0,54.0,-6,49.3,Finishing,67.0,1
H. Herrera,81,17500000.0,Starter,H. Herrera,CM,J. Hendrick,Burnley,8000000.0,54.0,-6,49.3,ShortPassing,78.0,2
J. Hendrick,75,8000000.0,Backup,H. Herrera,CM,J. Hendrick,Burnley,8000000.0,54.0,-6,49.3,ShortPassing,78.0,2
H. Herrera,81,17500000.0,Starter,H. Herrera,CM,J. Hendrick,Burnley,8000000.0,54.0,-6,49.3,Dribbling,76.0,3
J. Hendrick,75,8000000.0,Backup,H. Herrera,CM,J. Hendrick,Burnley,8000000.0,54.0,-6,49.3,Dribbling,76.0,3
H. Herrera,81,17500000.0,Starter,H. Herrera,CM,J. Hendrick,Burnley,8000000.0,54.0,-6,49.3,StandingTackle,80.0,4
J. Hendrick,75,8000000.0,Backup,H. Herrera,CM,J. Hendrick,Burnley,8000000.0,54.0,-6,49.3,StandingTackle,71.0,4
H. Herrera,81,17500000.0,Starter,H. Herrera,CM,J. Hendrick,Burnley,8000000.0,54.0,-6,49.3,Strength,73.0,5
J. Hendrick,75,8000000.0,Backup,H. Herrera,CM,J. Hendrick,Burnley,8000000.0,54.0,-6,49.3,Strength,71.0,5
H. Herrera,81,17500000.0,Starter,H. Herrera,CM,J. Hendrick,Burnley,8000000.0,54.0,-6,49.3,SprintSpeed,73.0,6
J. Hendrick,75,8000000.0,Backup,H. Herrera,CM,J. Hendrick,Burnley,8000000.0,54.0,-6,49.3,SprintSpeed,67.0,6
Raffael,81,11000000.0,Starter,Raffael,CF,G. dos Santos,LA Galaxy,6500000.0,41.0,-6,23.0,SprintSpeed,66.0,0
G. dos Santos,75,6500000.0,Backup,Raffael,CF,G. dos Santos,LA Galaxy,6500000.0,41.0,-6,23.0,SprintSpeed,84.0,0
Raffael,81,11000000.0,Starter,Raffael,CF,G. dos Santos,LA Galaxy,6500000.0,41.0,-6,23.0,Finishing,78.0,1
G. dos Santos,75,6500000.0,Backup,Raffael,CF,G. dos Santos,LA Galaxy,6500000.0,41.0,-6,23.0,Finishing,72.0,1
Raffael,81,11000000.0,Starter,Raffael,CF,G. dos Santos,LA Galaxy,6500000.0,41.0,-6,23.0,ShortPassing,83.0,2
G. dos Santos,75,6500000.0,Backup,Raffael,CF,G. dos Santos,LA Galaxy,6500000.0,41.0,-6,23.0,ShortPassing,77.0,2
Raffael,81,11000000.0,Starter,Raffael,CF,G. dos Santos,LA Galaxy,6500000.0,41.0,-6,23.0,Dribbling,87.0,3
G. dos Santos,75,6500000.0,Backup,Raffael,CF,G. dos Santos,LA Galaxy,6500000.0,41.0,-6,23.0,Dribbling,78.0,3
Raffael,81,11000000.0,Starter,Raffael,CF,G. dos Santos,LA Galaxy,6500000.0,41.0,-6,23.0,StandingTackle,42.0,4
G. dos Santos,75,6500000.0,Backup,Raffael,CF,G. dos Santos,LA Galaxy,6500000.0,41.0,-6,23.0,StandingTackle,28.0,4
Raffael,81,11000000.0,Starter,Raffael,CF,G. dos Santos,LA Galaxy,6500000.0,41.0,-6,23.0,Strength,62.0,5
G. dos Santos,75,6500000.0,Backup,Raffael,CF,G. dos Santos,LA Galaxy,6500000.0,41.0,-6,23.0,Strength,44.0,5
Raffael,81,11000000.0,Starter,Raffael,CF,G. dos Santos,LA Galaxy,6500000.0,41.0,-6,23.0,SprintSpeed,66.0,6
G. dos Santos,75,6500000.0,Backup,Raffael,CF,G. dos Santos,LA Galaxy,6500000.0,41.0,-6,23.0,SprintSpeed,84.0,6
Nani,81,15500000.0,Starter,Nani,LM,V. Grifo,TSG 1899 Hoffenheim,11000000.0,29.0,-4,36.8,SprintSpeed,74.0,0
V. Grifo,77,11000000.0,Backup,Nani,LM,V. Grifo,TSG 1899 Hoffenheim,11000000.0,29.0,-4,36.8,SprintSpeed,66.0,0
Nani,81,15500000.0,Starter,Nani,LM,V. Grifo,TSG 1899 Hoffenheim,11000000.0,29.0,-4,36.8,Finishing,70.0,1
V. Grifo,77,11000000.0,Backup,Nani,LM,V. Grifo,TSG 1899 Hoffenheim,11000000.0,29.0,-4,36.8,Finishing,72.0,1
Nani,81,15500000.0,Starter,Nani,LM,V. Grifo,TSG 1899 Hoffenheim,11000000.0,29.0,-4,36.8,ShortPassing,79.0,2
V. Grifo,77,11000000.0,Backup,Nani,LM,V. Grifo,TSG 1899 Hoffenheim,11000000.0,29.0,-4,36.8,ShortPassing,73.0,2
Nani,81,15500000.0,Starter,Nani,LM,V. Grifo,TSG 1899 Hoffenheim,11000000.0,29.0,-4,36.8,Dribbling,87.0,3
V. Grifo,77,11000000.0,Backup,Nani,LM,V. Grifo,TSG 1899 Hoffenheim,11000000.0,29.0,-4,36.8,Dribbling,83.0,3
Nani,81,15500000.0,Starter,Nani,LM,V. Grifo,TSG 1899 Hoffenheim,11000000.0,29.0,-4,36.8,StandingTackle,22.0,4
V. Grifo,77,11000000.0,Backup,Nani,LM,V. Grifo,TSG 1899 Hoffenheim,11000000.0,29.0,-4,36.8,StandingTackle,31.0,4
Nani,81,15500000.0,Starter,Nani,LM,V. Grifo,TSG 1899 Hoffenheim,11000000.0,29.0,-4,36.8,Strength,62.0,5
V. Grifo,77,11000000.0,Backup,Nani,LM,V. Grifo,TSG 1899 Hoffenheim,11000000.0,29.0,-4,36.8,Strength,62.0,5
Nani,81,15500000.0,Starter,Nani,LM,V. Grifo,TSG 1899 Hoffenheim,11000000.0,29.0,-4,36.8,SprintSpeed,74.0,6
V. Grifo,77,11000000.0,Backup,Nani,LM,V. Grifo,TSG 1899 Hoffenheim,11000000.0,29.0,-4,36.8,SprintSpeed,66.0,6
J. Milner,81,13500000.0,Starter,J. Milner,CM,T. Mangani,Angers SCO,6500000.0,52.0,-5,40.5,SprintSpeed,62.0,0
T. Mangani,76,6500000.0,Backup,J. Milner,CM,T. Mangani,Angers SCO,6500000.0,52.0,-5,40.5,SprintSpeed,60.0,0
J. Milner,81,13500000.0,Starter,J. Milner,CM,T. Mangani,Angers SCO,6500000.0,52.0,-5,40.5,Finishing,62.0,1
T. Mangani,76,6500000.0,Backup,J. Milner,CM,T. Mangani,Angers SCO,6500000.0,52.0,-5,40.5,Finishing,63.0,1
J. Milner,81,13500000.0,Starter,J. Milner,CM,T. Mangani,Angers SCO,6500000.0,52.0,-5,40.5,ShortPassing,84.0,2
T. Mangani,76,6500000.0,Backup,J. Milner,CM,T. Mangani,Angers SCO,6500000.0,52.0,-5,40.5,ShortPassing,79.0,2
J. Milner,81,13500000.0,Starter,J. Milner,CM,T. Mangani,Angers SCO,6500000.0,52.0,-5,40.5,Dribbling,76.0,3
T. Mangani,76,6500000.0,Backup,J. Milner,CM,T. Mangani,Angers SCO,6500000.0,52.0,-5,40.5,Dribbling,70.0,3
J. Milner,81,13500000.0,Starter,J. Milner,CM,T. Mangani,Angers SCO,6500000.0,52.0,-5,40.5,StandingTackle,80.0,4
T. Mangani,76,6500000.0,Backup,J. Milner,CM,T. Mangani,Angers SCO,6500000.0,52.0,-5,40.5,StandingTackle,72.0,4
J. Milner,81,13500000.0,Starter,J. Milner,CM,T. Mangani,Angers SCO,6500000.0,52.0,-5,40.5,Strength,71.0,5
T. Mangani,76,6500000.0,Backup,J. Milner,CM,T. Mangani,Angers SCO,6500000.0,52.0,-5,40.5,Strength,72.0,5
J. Milner,81,13500000.0,Starter,J. Milner,CM,T. Mangani,Angers SCO,6500000.0,52.0,-5,40.5,SprintSpeed,62.0,6
T. Mangani,76,6500000.0,Backup,J. Milner,CM,T. Mangani,Angers SCO,6500000.0,52.0,-5,40.5,SprintSpeed,60.0,6
J. Mathieu,81,5500000.0,Starter,J. Mathieu,LCB,L. Marrone,Hellas Verona,3200000.0,42.0,-8,23.2,SprintSpeed,74.0,0
L. Marrone,73,3200000.0,Backup,J. Mathieu,LCB,L. Marrone,Hellas Verona,3200000.0,42.0,-8,23.2,SprintSpeed,61.0,0
J. Mathieu,81,5500000.0,Starter,J. Mathieu,LCB,L. Marrone,Hellas Verona,3200000.0,42.0,-8,23.2,Finishing,52.0,1
L. Marrone,73,3200000.0,Backup,J. Mathieu,LCB,L. Marrone,Hellas Verona,3200000.0,42.0,-8,23.2,Finishing,40.0,1
J. Mathieu,81,5500000.0,Starter,J. Mathieu,LCB,L. Marrone,Hellas Verona,3200000.0,42.0,-8,23.2,ShortPassing,73.0,2
L. Marrone,73,3200000.0,Backup,J. Mathieu,LCB,L. Marrone,Hellas Verona,3200000.0,42.0,-8,23.2,ShortPassing,75.0,2
J. Mathieu,81,5500000.0,Starter,J. Mathieu,LCB,L. Marrone,Hellas Verona,3200000.0,42.0,-8,23.2,Dribbling,65.0,3
L. Marrone,73,3200000.0,Backup,J. Mathieu,LCB,L. Marrone,Hellas Verona,3200000.0,42.0,-8,23.2,Dribbling,72.0,3
J. Mathieu,81,5500000.0,Starter,J. Mathieu,LCB,L. Marrone,Hellas Verona,3200000.0,42.0,-8,23.2,StandingTackle,84.0,4
L. Marrone,73,3200000.0,Backup,J. Mathieu,LCB,L. Marrone,Hellas Verona,3200000.0,42.0,-8,23.2,StandingTackle,72.0,4
J. Mathieu,81,5500000.0,Starter,J. Mathieu,LCB,L. Marrone,Hellas Verona,3200000.0,42.0,-8,23.2,Strength,89.0,5
L. Marrone,73,3200000.0,Backup,J. Mathieu,LCB,L. Marrone,Hellas Verona,3200000.0,42.0,-8,23.2,Strength,73.0,5
J. Mathieu,81,5500000.0,Starter,J. Mathieu,LCB,L. Marrone,Hellas Verona,3200000.0,42.0,-8,23.2,SprintSpeed,74.0,6
L. Marrone,73,3200000.0,Backup,J. Mathieu,LCB,L. Marrone,Hellas Verona,3200000.0,42.0,-8,23.2,SprintSpeed,61.0,6
Joaquín,81,6000000.0,Starter,Joaquín,LS,P. Barrientos,Deportivo Toluca,3400000.0,43.0,-7,30.0,SprintSpeed,65.0,0
P. Barrientos,74,3400000.0,Backup,Joaquín,LS,P. Barrientos,Deportivo Toluca,3400000.0,43.0,-7,30.0,SprintSpeed,61.0,0
Joaquín,81,6000000.0,Starter,Joaquín,LS,P. Barrientos,Deportivo Toluca,3400000.0,43.0,-7,30.0,Finishing,80.0,1
P. Barrientos,74,3400000.0,Backup,Joaquín,LS,P. Barrientos,Deportivo Toluca,3400000.0,43.0,-7,30.0,Finishing,60.0,1
Joaquín,81,6000000.0,Starter,Joaquín,LS,P. Barrientos,Deportivo Toluca,3400000.0,43.0,-7,30.0,ShortPassing,82.0,2
P. Barrientos,74,3400000.0,Backup,Joaquín,LS,P. Barrientos,Deportivo Toluca,3400000.0,43.0,-7,30.0,ShortPassing,77.0,2
Joaquín,81,6000000.0,Starter,Joaquín,LS,P. Barrientos,Deportivo Toluca,3400000.0,43.0,-7,30.0,Dribbling,85.0,3
P. Barrientos,74,3400000.0,Backup,Joaquín,LS,P. Barrientos,Deportivo Toluca,3400000.0,43.0,-7,30.0,Dribbling,78.0,3
Joaquín,81,6000000.0,Starter,Joaquín,LS,P. Barrientos,Deportivo Toluca,3400000.0,43.0,-7,30.0,StandingTackle,41.0,4
P. Barrientos,74,3400000.0,Backup,Joaquín,LS,P. Barrientos,Deportivo Toluca,3400000.0,43.0,-7,30.0,StandingTackle,31.0,4
Joaquín,81,6000000.0,Starter,Joaquín,LS,P. Barrientos,Deportivo Toluca,3400000.0,43.0,-7,30.0,Strength,64.0,5
P. Barrientos,74,3400000.0,Backup,Joaquín,LS,P. Barrientos,Deportivo Toluca,3400000.0,43.0,-7,30.0,Strength,58.0,5
Joaquín,81,6000000.0,Starter,Joaquín,LS,P. Barrientos,Deportivo Toluca,3400000.0,43.0,-7,30.0,SprintSpeed,65.0,6
P. Barrientos,74,3400000.0,Backup,Joaquín,LS,P. Barrientos,Deportivo Toluca,3400000.0,43.0,-7,30.0,SprintSpeed,61.0,6
M. Gómez,80,20500000.0,Starter,M. Gómez,ST,R. Berić,AS Saint-Étienne,8000000.0,61.0,-5,45.6,SprintSpeed,65.0,0
R. Berić,75,8000000.0,Backup,M. Gómez,ST,R. Berić,AS Saint-Étienne,8000000.0,61.0,-5,45.6,SprintSpeed,58.0,0
M. Gómez,80,20500000.0,Starter,M. Gómez,ST,R. Berić,AS Saint-Étienne,8000000.0,61.0,-5,45.6,Finishing,85.0,1
R. Berić,75,8000000.0,Backup,M. Gómez,ST,R. Berić,AS Saint-Étienne,8000000.0,61.0,-5,45.6,Finishing,80.0,1
M. Gómez,80,20500000.0,Starter,M. Gómez,ST,R. Berić,AS Saint-Étienne,8000000.0,61.0,-5,45.6,ShortPassing,76.0,2
R. Berić,75,8000000.0,Backup,M. Gómez,ST,R. Berić,AS Saint-Étienne,8000000.0,61.0,-5,45.6,ShortPassing,72.0,2
M. Gómez,80,20500000.0,Starter,M. Gómez,ST,R. Berić,AS Saint-Étienne,8000000.0,61.0,-5,45.6,Dribbling,76.0,3
R. Berić,75,8000000.0,Backup,M. Gómez,ST,R. Berić,AS Saint-Étienne,8000000.0,61.0,-5,45.6,Dribbling,67.0,3
M. Gómez,80,20500000.0,Starter,M. Gómez,ST,R. Berić,AS Saint-Étienne,8000000.0,61.0,-5,45.6,StandingTackle,20.0,4
R. Berić,75,8000000.0,Backup,M. Gómez,ST,R. Berić,AS Saint-Étienne,8000000.0,61.0,-5,45.6,StandingTackle,30.0,4
M. Gómez,80,20500000.0,Starter,M. Gómez,ST,R. Berić,AS Saint-Étienne,8000000.0,61.0,-5,45.6,Strength,80.0,5
R. Berić,75,8000000.0,Backup,M. Gómez,ST,R. Berić,AS Saint-Étienne,8000000.0,61.0,-5,45.6,Strength,77.0,5
M. Gómez,80,20500000.0,Starter,M. Gómez,ST,R. Berić,AS Saint-Étienne,8000000.0,61.0,-5,45.6,SprintSpeed,65.0,6
R. Berić,75,8000000.0,Backup,M. Gómez,ST,R. Berić,AS Saint-Étienne,8000000.0,61.0,-5,45.6,SprintSpeed,58.0,6
K. Havertz,80,22000000.0,Starter,K. Havertz,CAM,A. Miranchuk,Lokomotiv Moscow,12000000.0,45.0,-3,47.9,SprintSpeed,86.0,0
A. Miranchuk,77,12000000.0,Backup,K. Havertz,CAM,A. Miranchuk,Lokomotiv Moscow,12000000.0,45.0,-3,47.9,SprintSpeed,75.0,0
K. Havertz,80,22000000.0,Starter,K. Havertz,CAM,A. Miranchuk,Lokomotiv Moscow,12000000.0,45.0,-3,47.9,Finishing,72.0,1
A. Miranchuk,77,12000000.0,Backup,K. Havertz,CAM,A. Miranchuk,Lokomotiv Moscow,12000000.0,45.0,-3,47.9,Finishing,64.0,1
K. Havertz,80,22000000.0,Starter,K. Havertz,CAM,A. Miranchuk,Lokomotiv Moscow,12000000.0,45.0,-3,47.9,ShortPassing,82.0,2
A. Miranchuk,77,12000000.0,Backup,K. Havertz,CAM,A. Miranchuk,Lokomotiv Moscow,12000000.0,45.0,-3,47.9,ShortPassing,82.0,2
K. Havertz,80,22000000.0,Starter,K. Havertz,CAM,A. Miranchuk,Lokomotiv Moscow,12000000.0,45.0,-3,47.9,Dribbling,81.0,3
A. Miranchuk,77,12000000.0,Backup,K. Havertz,CAM,A. Miranchuk,Lokomotiv Moscow,12000000.0,45.0,-3,47.9,Dribbling,78.0,3
K. Havertz,80,22000000.0,Starter,K. Havertz,CAM,A. Miranchuk,Lokomotiv Moscow,12000000.0,45.0,-3,47.9,StandingTackle,42.0,4
A. Miranchuk,77,12000000.0,Backup,K. Havertz,CAM,A. Miranchuk,Lokomotiv Moscow,12000000.0,45.0,-3,47.9,StandingTackle,28.0,4
K. Havertz,80,22000000.0,Starter,K. Havertz,CAM,A. Miranchuk,Lokomotiv Moscow,12000000.0,45.0,-3,47.9,Strength,61.0,5
